"datetime","reference_datetime","model_id","site_id","parameter","family","prediction","variable","depth_m","duration","project_id"
2026-04-14,2026-03-29,"inflow_ar_abp","tubr",12,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-15,2026-03-29,"inflow_ar_abp","tubr",12,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-16,2026-03-29,"inflow_ar_abp","tubr",12,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-17,2026-03-29,"inflow_ar_abp","tubr",12,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-18,2026-03-29,"inflow_ar_abp","tubr",12,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-19,2026-03-29,"inflow_ar_abp","tubr",12,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-20,2026-03-29,"inflow_ar_abp","tubr",12,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-21,2026-03-29,"inflow_ar_abp","tubr",12,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-22,2026-03-29,"inflow_ar_abp","tubr",12,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-23,2026-03-29,"inflow_ar_abp","tubr",12,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-24,2026-03-29,"inflow_ar_abp","tubr",12,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-25,2026-03-29,"inflow_ar_abp","tubr",12,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-26,2026-03-29,"inflow_ar_abp","tubr",12,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-27,2026-03-29,"inflow_ar_abp","tubr",12,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-28,2026-03-29,"inflow_ar_abp","tubr",12,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-29,2026-03-29,"inflow_ar_abp","tubr",12,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-30,2026-03-29,"inflow_ar_abp","tubr",12,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-01,2026-03-29,"inflow_ar_abp","tubr",12,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-02,2026-03-29,"inflow_ar_abp","tubr",12,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-29,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.0502337160144713,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-30,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.0481729787610457,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-31,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.0417532375861089,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-01,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.0250420087922176,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-02,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.0187606514951691,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-03,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.0327876266003606,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-04,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.026271943924551,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-05,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.0205304848722115,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-06,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-07,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-08,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-09,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-10,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-11,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-12,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-13,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-14,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-15,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-16,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-17,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-18,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-19,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-20,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-21,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-22,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-23,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-24,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-25,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-26,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-27,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-28,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-29,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-30,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-01,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-02,2026-03-29,"inflow_ar_abp","tubr",13,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-29,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0284967189066248,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-30,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0439210597608385,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-31,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0503671937595646,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-01,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0559114741942902,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-02,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.057849233776126,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-03,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0530045059906905,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-04,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0539804490496333,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-05,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.064963663454622,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-06,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0423417375392334,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-07,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0323235614524804,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-08,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0408594541852301,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-09,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0273068744962449,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-10,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0294814807872783,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-11,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0236540265001843,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-12,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0426916119226339,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-13,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0446706091583421,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-14,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0535257880570154,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-15,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0569029205826197,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-16,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0548670579463455,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-17,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0470965671280786,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-18,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0310688791516091,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-19,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0314000577920124,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-20,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0368929174231516,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-21,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0439672625115907,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-22,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0500608926679065,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-23,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0634822925076536,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-24,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0706743571744772,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-25,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0725001934213152,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-26,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0694376453981339,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-27,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0718595439341366,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-28,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0787048091828,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-29,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0747661812831643,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-30,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0771808091098268,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-01,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0751601653946847,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-02,2026-03-29,"inflow_ar_abp","tubr",14,"ensemble",0.0767358595691523,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-29,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.0198817370003967,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-30,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.0252888258478097,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-31,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.037978091850114,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-01,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.0456036200243923,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-02,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.0440760836982238,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-03,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.0230651679722428,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-04,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.0123526745750695,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-05,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.0134154787912555,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-06,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-07,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-08,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-09,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-10,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-11,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-12,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-13,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-14,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-15,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-16,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-17,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-18,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-19,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-20,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-21,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-22,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-23,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-24,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.00242763212095478,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-25,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.0162098765877715,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-26,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.0132985689262805,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-27,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.0176027430082122,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-28,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.0171103748057613,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-29,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.00603429205284422,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-30,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-01,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-02,2026-03-29,"inflow_ar_abp","tubr",15,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-29,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.0372936945049199,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-30,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.0472157994084465,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-31,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.0273302741580217,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-01,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.013381403804824,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-02,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.0037701275375353,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-03,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.0126972861091311,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-04,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-05,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-06,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-07,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-08,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-09,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-10,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-11,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-12,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-13,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-14,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-15,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-16,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-17,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.00511866769281587,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-18,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-19,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-20,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.00875128416010684,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-21,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.0169769355242088,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-22,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.020620775908333,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-23,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.00265797957204688,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-24,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.00496766651231203,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-25,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-26,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-27,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-28,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-29,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.0107361587015961,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-30,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.0146380469305141,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-01,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.0182108158511197,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-02,2026-03-29,"inflow_ar_abp","tubr",16,"ensemble",0.00895392256359546,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-29,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.0356580137348366,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-30,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.0337196555986482,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-31,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.0390027206502293,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-01,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.0279855495665751,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-02,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.0312465370100971,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-03,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.0202262442803268,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-04,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.0275422123082585,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-05,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.0103801754614995,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-06,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.00790951457716923,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-07,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-08,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-09,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-10,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-11,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-12,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-13,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-14,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-15,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-16,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-17,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-18,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-19,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-20,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-21,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-22,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-23,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-24,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-25,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.00647780669479095,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-26,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.00777508034945951,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-27,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.0123420322161964,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-28,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.00370041923789875,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-29,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-30,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-01,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.00769614931189597,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-02,2026-03-29,"inflow_ar_abp","tubr",17,"ensemble",0.0238425374705303,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-29,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.0499578744434833,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-30,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.0485803804744368,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-31,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.0433507823460056,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-01,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.0531673241748083,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-02,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.0404792018818929,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-03,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.0301253020695994,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-04,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.0258073675577202,"Flow_cms_mean",NA,"P1D","vera4cast"
